person,label
1cac1ee3,0.027376305
669c18b9,0.2524781
af19d81c,0.021844653
79adcb96,0.023076966
04339a2a,0.018252589
e25f6bd9,0.06610657
6b97f53d,0.020702139
77cc4357,0.028165163
39f1abf1,0.037322976
bbb98143,0.051411975
868f6497,0.03836661
68e380e2,0.0644699
f8a1c0de,0.030259931
f6ca9c31,0.032647993
80e4693d,0.03921355
d9624d2e,0.041236445
50b4d326,0.03984494
5ebf2c3a,0.070549875
bd2d8a93,0.15504044
f1794527,0.060174096
a6637d62,0.10003478
89b5eb5d,0.20825037
bcd04f13,0.06148423
a73ced7a,0.2125113
d1ee95d7,0.07293138
6897c238,0.053185962
acb5b64e,0.028133197
465186f9,0.31894493
bef9ee59,0.19751115
a6fb3bd5,0.02929013
4ca53328,0.031977605
cbe9348b,0.04514715
39c71357,0.032676768
a09c1488,0.028709019
6dd7e064,0.042816795
43d725b0,0.035689905
55e5a18c,0.029886147
ac52c2ec,0.033020012
4d917b03,0.027625717
3dfffc5c,0.031147357
f7e1779f,0.07713321
6960e979,0.030740084
d0fffc84,0.6384441
013a0e3a,0.38616022
0d8dea9c,0.13303356
d568666a,0.23511384
d603e6ec,0.31248736
a9e31044,0.116937295
c71ddb22,0.2923556
9c7ed8cc,0.42795742
7bbdda7a,0.09963054
d84bf799,0.3864077
5d5a0fd4,0.17978477
1257e31a,0.76061857
14a0adf2,0.17735147
a1840be8,0.21596822
002aea56,0.14372605
c70895df,0.21143533
f2730612,0.11882212
8689877c,0.30149373
40fc1e57,0.49124932
6268a0f5,0.08660158
b425000d,0.25927702
710489fc,0.33273163
286323bb,0.18099459
b9751172,0.20424
91e2cd9f,0.117447
e9f19c42,0.13276596
cac8ad00,0.03780726
98b5716b,0.04933001
cb353cfe,0.023150103
90b9ebf5,0.026905436
0b393f2d,0.034455
f9f5351e,0.03246725
cfd6db6b,0.06887907
99d70171,0.24490358
3e5d3e82,0.02074991
efa480c7,0.026554987
d88596f6,0.04058846
21b86540,0.030110085
e4971c7f,0.03426698
bf8ff8f2,0.021607026
a72aacd5,0.020309195
537fa644,0.02243013
e42b866d,0.026618522
fecbb67d,0.03844869
66daaa0f,0.022120632
cc25ea35,0.253711
4885ee99,0.021458637
918b534c,0.038166966
0f0e95a2,0.030979242
50d1ab1f,0.12712434
78388b48,0.30160078
1069a550,0.3132137
a37d55ab,0.085883275
e1251f3c,0.420476
d4a1350a,0.504258
44f60b8d,0.30055517
a1b83305,0.05691792
f0b0347f,0.04255377
aed51e5e,0.029297352
14049e33,0.18971413
a542089e,0.158895
aba76393,0.34316105
89e392da,0.09708824
b16744e2,0.07844987
653594f3,0.2005628
64fffb05,0.20093219
45e91ceb,0.031570118
07ccd549,0.051743694
a7561f58,0.1807904
003a05bf,0.07140304
5911ea24,0.3996826
5d33a5ba,0.17740239
7540c691,0.23228854
1921c53d,0.016783806
7227629b,0.02339713
e4dc4481,0.026724242
bff0186c,0.020404836
27a2db3a,0.028553905
aaa256d2,0.020119028
95a867d9,0.07887976
52d9c8e9,0.03383302
f1fac1a5,0.1624783
4f5b3eda,0.2230793
40748b31,0.016083509
4bb1eb95,0.02681267
d7d2a280,0.016905306
20b5af6c,0.023744721
e1eb76bd,0.020276489
cc836f64,0.027510384
9629f65b,0.040403802
9fdc9765,0.01669397
47f39c3d,0.0256821
a04ed7b1,0.026130138
dbd54e84,0.23827292
1a67d3a5,0.019430837
92b8b154,0.02292772
516316f4,0.022490334
cb8555cb,0.016457228
be083e63,0.024854617
ba3f5a11,0.1494852
11e444ae,0.02149027
27fe13a2,0.018564995
41668c10,0.04019077
c631379f,0.016907113
4c82cae0,0.016905861
0b273f4a,0.021893503
e09864b9,0.040910807
65ebfc91,0.024232548
b3db188c,0.03458647
9e791313,0.026161438
41f97ffa,0.025002291
ae7c97d2,0.015930032
0cf0b96a,0.22434735
61030c42,0.022520604
9485204e,0.24049959
f5ea4b22,0.02044291
b4146bad,0.023315176
a1bdab18,0.018118659
5c6f36f8,0.021049734
a4c8dfd4,0.019325601
6426b382,0.015747743
320539db,0.11830947
a869db41,0.016929938
58b50bb4,0.017973825
4f70f781,0.035445146
7c11d504,0.015208877
245de12d,0.018169187
e163d62a,0.017860753
7a94bfbb,0.020967906
778c00a5,0.01491046
c36bfc30,0.018224526
dddd93e2,0.017162168
39c5c0ad,0.017730368
27eed007,0.17115675
eab561a4,0.118441045
796c4b22,0.03949144
66b4bb43,0.019451378
8307f0d4,0.04213799
305df6d9,0.022969445
36dafbae,0.018168446
9d88b04e,0.017867139
6e37542f,0.017892249
15aa2fa1,0.018887306
e2d52f3f,0.15093
a05d15b4,0.021081176
9b9a412b,0.031229733
36f9d0ed,0.01681174
53876c82,0.025098916
4dcd17e9,0.02127644
0bba4c68,0.022388026
4c027fb1,0.023717737
f83349a7,0.018470112
b34d709d,0.16695075
b9f0010d,0.019360973
ddc1a937,0.016181398
4f497add,0.019956682
f8237b5b,0.028701123
bfc0960f,0.103545934
1740b257,0.017387971
7af72768,0.021412376
aceb9325,0.019675918
4bf27412,0.015651178
f25a89d6,0.020977233
5ee2b7a7,0.2056795
5566741c,0.09769333
6b437650,0.08079241
a86bf1b3,0.30778456
147437b1,0.1971459
61b07aa6,0.18119237
2a031bf5,0.08636012
18677734,0.09405025
d17d06f9,0.23610015
ac5eb697,0.30427885
010b0b0b,0.30692708
f418c7fb,0.016052539
2f3e7329,0.019997248
b65c14fa,0.1414698
27e328b9,0.015071176
ba2876f9,0.015845986
ce445806,0.016171753
20418f2c,0.032790717
4e5ce7c3,0.018203357
cfa3ab49,0.037211206
ac583f45,0.039836075
78087cd1,0.01581958
154295df,0.018392155
8b3a65e7,0.019956682
6ac22b21,0.018206796
52fff6fc,0.015950266
cbfff414,0.017840298
58691c2e,0.017165564
f99223b8,0.019399859
794c71f2,0.036923587
08208a49,0.016279086
a08362aa,0.04319302
461e59a5,0.016240936
2b656d53,0.24261054
c79063dd,0.01640305
ee5728c6,0.28028947
dccb4d99,0.016768808
4a8ba64b,0.06562261
979dd0c2,0.0243876
4014c8eb,0.047559265
ebb53eb7,0.018432884
b1f7fa91,0.016399508
0b40a4ca,0.021481728
cb1555bd,0.023201294
4524bddd,0.01637201
50cb2a42,0.01606231
f0ab88a2,0.02074755
07f4fec1,0.024752837
052a2d62,0.015418911
4cd5e6e7,0.015914127
ded5457f,0.021053817
5d7cbd4e,0.020715725
efde4031,0.019814236
f34d353b,0.015765306
b8e389aa,0.044277344
c4d21efd,0.018493416
01fe7232,0.031019626
884eac04,0.019648105
a83e10a3,0.09893311
c82b9f4e,0.019645404
60317b05,0.06918315
2c79dc17,0.025263084
2b9faacc,0.021163948
0061cbe8,0.11963932
600dd4eb,0.043973655
a34bbeec,0.035052177
f8758db7,0.028287156
1f3a2561,0.069119126
548ebb7a,0.022335127
cc55495b,0.024485672
36247834,0.017293708
77fb88bc,0.01966402
a738f0a1,0.19018425
f923ebd1,0.017013278
447618ec,0.017258484
50212667,0.119861916
f7cbe025,0.019406455
7694c7ff,0.27787307
2d2fc141,0.018388346
16456376,0.01794461
9e8b0053,0.01679666
3f199f17,0.019387037
bb65ce11,0.019381262
39292b40,0.016851677
e2aaf8a6,0.1389855
26dee3d9,0.40977576
e51d2c6c,0.20618296
2819b7b5,0.22265776
f3d2a5b0,0.4554396
36c224c9,0.098425016
ad39ccd7,0.07852156
b64be748,0.18307976
f6feffdf,0.11675599
c8c80c3e,0.13525487
8eecbef6,0.038325064
8d4d6acd,0.06472319
fa9be736,0.13927354
41fc3636,0.018012814
a4c74aa1,0.0219018
8b90e6de,0.2504114
6b2b2fd9,0.036351435
5b05ddf4,0.1939834
783625e0,0.17576267
16b016b7,0.11237755
e7883b25,0.35121533
dcc748bf,0.22233097
e9518744,0.19730484
7a408a3d,0.27734253
105b9493,0.23131604
73f7a49a,0.25980997
a5e156c5,0.3149739
b46a81cb,0.17001775
00091a7a,0.31362104
2b7074e3,0.3268913
e7747893,0.08633875
9b5f563e,0.02215213
9ef8bd41,0.15519421
5489d9c1,0.36331543
3d390076,0.13928404
f47ab322,0.13480353
ffb7c1a6,0.38807946
7cc18d8a,0.2198802
a8ea570a,0.2356125
65a3a634,0.29336867
1131cfaa,0.19117156
dcd03d53,0.22009018
0f9ced73,0.1209315
bc9aa58e,0.20390439
bce040ce,0.13203314
5992f904,0.32362124
9a60d2d2,0.26525706
237601ab,0.10100821
79b37fd4,0.07953165
13911f9d,0.1777846
31ec2077,0.15229076
053b53ed,0.44474497
948b8207,0.13321592
b144cabd,0.13798667
fe2026fa,0.43644407
6bc4dc66,0.36850765
87928e49,0.27525613
e28d0a9a,0.098983474
b92febcf,0.26099414
21b3d473,0.07474639
3bc10162,0.38881558
c214ffd4,0.18965198
bbb63f22,0.13241199
328ecca3,0.33806956
971f79af,0.59914696
dcb9aa82,0.2331242
9c1b53ed,0.5226603
920c6535,0.25645375
c994a4b1,0.20952559
7adc8421,0.22715674
8fdfe9e8,0.3538295
739b204f,0.16534492
86224410,0.1372495
ea8d60bb,0.10181652
c815cab4,0.19963938
fb4a07ad,0.19035502
9a9e7fc2,0.059217345
3a0d362a,0.19990551
874b2ada,0.21247244
f10ab2f0,0.4761465
7c6ca925,0.1829591
45449a02,0.059779488
09be0231,0.068286195
3bfd19f3,0.6688934
47709e82,0.6143908
2d6a57f0,0.09151403
5e38f385,0.13474175
d4f9db70,0.08971205
7acf3c35,0.16773094
d87bf355,0.5221584
fbae0650,0.40010378
709832c5,0.08705524
babc89d7,0.14967096
2dbacb3c,0.16403896
5a8e2db5,0.3388897
4e5d3859,0.058406346
5202c5c6,0.12801594
f0a4e4b0,0.068852104
0e532395,0.47108275
4c307358,0.34356117
bd8d6b7c,0.32313123
7bbd50e4,0.41231063
2164531a,0.29331797
257c82cd,0.15765223
18f28620,0.112371154
d470af1c,0.15456976
7bfe15d9,0.15241908
8c0b2695,0.078929715
fef16fc1,0.20510384
544b6605,0.19510385
6ce55c40,0.13767903
a3c991fc,0.31883842
e6830d10,0.33052513
aeca54fc,0.28749993
e10270d8,0.1431422
a009d898,0.19201739
d3c13504,0.1530867
a4166af0,0.067151554
379473e5,0.13715631
af8255b7,0.19393413
bac869d5,0.19120337
da698438,0.29518393
8df475d8,0.37991795
58fc87a9,0.14898929
57e093f9,0.53452027
503a5398,0.19061676
3c2916ae,0.2915304
8711b82b,0.28359434
9278d021,0.27953595
961f965a,0.3153022
d95fc5de,0.08185592
47af3d59,0.2540267
c6be7aa3,0.5281131
e7f04879,0.16190898
f4119b78,0.12217445
a348e31e,0.36869448
24bdf2d1,0.21705835
28f48f70,0.098941974
cf412393,0.19265948
9bd26113,0.036192205
91960583,0.20879441
2cd8eee2,0.12699701
896befea,0.21703056
a53f0811,0.28665453
818d9caf,0.16584508
62099196,0.23743516
89c501c6,0.20299418
74d3e32e,0.31845477
3d1eb8f6,0.43492657
3e06738d,0.6885553
6ea9705b,0.12731858
a9338f98,0.30089974
66d98f95,0.2900116
910320d8,0.10485184
db93843d,0.34280255
01f061eb,0.24214864
16b23507,0.40878072
12ce4507,0.1310155
22cf53d1,0.3370332
0b13e026,0.3807764
5314a7ea,0.24813093
21234229,0.15766707
145786f1,0.20612346
72634642,0.4010142
492390da,0.37035072
e65ef53a,0.28121343
50517078,0.25552776
d5f2f324,0.3702957
9506c7d7,0.62371624
94118235,0.5116794
bc55a91d,0.13657466
63f92293,0.09325475
0089421c,0.15140812
4aa1fbe9,0.15857263
aa8a4cdc,0.24825615
aad1ac37,0.3078057
d719953e,0.052623432
7d876077,0.10511569
60bbb8bb,0.23135945
d76ff6ff,0.10552515
30afb772,0.1484012
dafba226,0.06538724
d84aed6b,0.3147707
14330083,0.28515452
d57809dd,0.4901868
07f42646,0.33657524
20f458bd,0.23236516
906bc46e,0.20915012
879252da,0.44782826
ffccd5a1,0.44299966
a20c0b65,0.32866535
e8d0afcc,0.1833212
d01e5847,0.52064437
8cad193e,0.45397317
922cebc7,0.082449324
abdf998f,0.44391263
4dd8f00d,0.42730957
1e625915,0.31427944
9e8a0f4b,0.20476961
570bd1ae,0.13662665
9b349207,0.09066954
3575e80c,0.1537799
84ce04c8,0.12179835
9d743313,0.08805224
81360adf,0.06426186
7fc90617,0.5462102
edbdffb9,0.27991617
9bf968c5,0.311254
23e4c99b,0.381608
434e8fb7,0.115189195
6f4a18fd,0.29397634
1dc18064,0.4609249
363c46eb,0.35417333
fa43334b,0.3950072
ef72eb55,0.6014956
7bc62511,0.105475314
3f3329ca,0.3609336
94a9e898,0.1425532
50867f11,0.47767448
fc5202fc,0.09547458
d7db5e6b,0.36598796
edad7652,0.15020017
8b0f3a1e,0.42712194
e3be5689,0.15326932
08e0974b,0.1499914
3eabc95d,0.26633424
226c90cc,0.11659525
26569274,0.3108363
0e01b083,0.2798091
777a2446,0.18485524
c5704971,0.29731303
a61f26d6,0.2605356
772c3e6e,0.35509908
ee419bf4,0.13879173
c3580c98,0.28835535
2e1eed84,0.15612194
3d4626d4,0.29523435
f83ed296,0.08499595
c6df0c7d,0.3443497
49ef33e2,0.31860983
3784d55b,0.31769714
8af335dd,0.26961133
eb346dd8,0.09490491
3f5e46d1,0.32805234
661bd807,0.09537487
5005d627,0.4514703
185b5b21,0.104932345
fd364f1b,0.1988454
064ec6ea,0.30822417
971d830f,0.26510537
a4e58df9,0.16102044
492dcc85,0.13470875
7d324b6f,0.18995123
47462840,0.2548928
21109da4,0.10431175
6bcd7b94,0.15651542
74eb2f22,0.3861754
59cf5833,0.21772188
bc76530b,0.09577285
923a2446,0.1827666
d37d3b18,0.50320476
00546f4c,0.2822265
d85f2fca,0.09770184
bb3d05b4,0.03851253
d9777589,0.17350467
e93eb16c,0.06792734
e48c30f7,0.07891518
2acfd822,0.093503155
7c61b08f,0.039203186
9922cdab,0.06581051
8d0b2634,0.11169031
f32b7c25,0.0767508
c45274db,0.031023039
c9ec2e2b,0.067495994
eaea7690,0.037572555
61fdc00d,0.026744287
2f182e09,0.09398336
aecd5fc5,0.038235694
09ee02c4,0.076223955
2e23b948,0.030962894
ae548c1b,0.0337852
08e643c3,0.049631167
1ad9e122,0.05333057
16629059,0.04963355
a7ec9a80,0.06280606
51260be1,0.043738373
4c6dde83,0.06871519
042daf42,0.101217106
900525b9,0.030954346
951f4568,0.06735957
ecc3fb0a,0.063816905
5cb1fbc3,0.2059461
e128aa93,0.14784688
91b67554,0.17132708
27e8c324,0.04221651
b4676d81,0.13525362
f261a3e1,0.09808877
51be5ef8,0.13367337
a7317380,0.23876704
04e667e4,0.061401613
bbce2ba4,0.06969846
db05a010,0.28079098
f6c1c6f6,0.37294996
e1c9bc0a,0.050879475
abe82559,0.03379229
2bc7aee0,0.07453286
0bd61a21,0.06606063
2d8bb55b,0.11786536
b2542ed6,0.55307835
401c4f56,0.11298689
9280ba0d,0.37956306
da3938df,0.045840457
9db05848,0.09724701
8f354833,0.08365182
663a6611,0.04279321
82e0dc5c,0.031081289
51987869,0.1666859
f6a026c8,0.07544767
24bef9e2,0.15448225
5c080b93,0.06776632
8694d7d8,0.092149094
9fd5e7e9,0.10615723
9998e1f3,0.07731308
29f6b6be,0.04299618
e281117a,0.11421555
99539f29,0.4652715
5380ef50,0.10465037
bb8e0d64,0.027088536
cd5e6f10,0.036891613
8291e8a2,0.09164916
0d3ed0d0,0.026970325
281194a9,0.08791817
cd0ce585,0.3722055
6d0d5fcd,0.13752362
c68d5e50,0.22386321
06e55267,0.056348484
6f34cf58,0.0400212
40019b5e,0.03390646
4e05b674,0.036887877
226af79d,0.08103707
babfb62e,0.12948221
1efb2973,0.07678709
7124ca95,0.031173484
e517f637,0.046069104
d67688d9,0.036378194
f05166b8,0.026459416
33cd50e3,0.3247163
690d9746,0.03162974
73f7ee87,0.05927255
2a8f9b4e,0.22915992
58798ed4,0.030119274
37e86b72,0.10222722
7db25c35,0.39317062
834aefeb,0.027777802
27ac0a6c,0.1644087
5ce72cef,0.06509144
047eaf93,0.045735374
f63686c5,0.03003877
92d8aa8c,0.12022905
2705b203,0.029090218
cfe6c7e9,0.032457154
a5ed5328,0.37731832
b3e9268f,0.08952294
ddea4fe3,0.07599475
262ed280,0.1836009
af579007,0.047005847
65e5de0e,0.026339347
c7a1c8e5,0.03110405
7f893ef7,0.27055296
81eab68d,0.032900322
1078f63c,0.088023946
c514673d,0.037809793
cf8bd565,0.34875742
6d8ca99d,0.06090673
a30b65a7,0.22857177
de6eee97,0.03683699
e45e8219,0.036324907
1cef00ea,0.06611491
31b4df84,0.25163513
9a7a8453,0.057464242
504b151d,0.22762412
10d25ff5,0.26222488
ab7ff968,0.029123
b8946fe0,0.029166758
5ef431f8,0.02730233
b79aa5f1,0.046940994
47885406,0.0659217
3ffb6cf0,0.03611446
df7c4b8f,0.09993984
2ac9aa74,0.09795888
1a260aa4,0.14413856
6dc0612d,0.05968662
5ed6251c,0.0973899
230261e8,0.088506214
18285904,0.17682576
f2184a35,0.16249777
fcfe092b,0.10407448
723bf1bd,0.113263205
12885efc,0.18387793
87601345,0.03464114
10b78449,0.06569109
be62ad6d,0.11795674
e8f8183f,0.08916799
2affe4a3,0.173324
569d72b0,0.27219838
67cf3251,0.10340163
3e55c694,0.04012907
5429a056,0.042989105
26c8a3be,0.15310657
417371e5,0.1313145
9d95a278,0.03341264
fc31e8f5,0.18962665
3cd1bf1d,0.37815842
89fbd82a,0.267219
ef37840b,0.06769158
22e7bb67,0.04658986
2351c6a0,0.18231243
7de3126a,0.0959714
a4b6d276,0.09905651
9bf6dce3,0.030759169
8db52e33,0.052918058
0022965d,0.11373269
5c9c3a94,0.035004318
2ba76bb2,0.08107181
5a8a81fe,0.33189905
4e0e2c84,0.15162826
cf7ef81e,0.09148443
4bad2eab,0.08036126
c4b1fb44,0.04239376
fc491d7b,0.11003793
4f0ac7be,0.30159003
ad59494a,0.20010859
10fff09e,0.12508333
d55646a4,0.17579836
28428c64,0.1849246
671bfa7c,0.05948178
d1e06c02,0.10910441
fef96ffe,0.030792782
530913b8,0.043221977
5d79fda3,0.07732187
530450cb,0.04112768
c4390b98,0.0614294
6515ac9b,0.22003685
1f571427,0.032764647
3d8d0646,0.17470531
1fafddc0,0.08031283
750f4bba,0.06374642
703e7447,0.055191733
dee822c1,0.06995109
e35fedb0,0.17370583
d54e0bdb,0.23795801
14f63712,0.03068465
abcdf4ad,0.046082348
80ff6f66,0.03795457
8a3cbdcf,0.06436658
eea0a8b8,0.041375495
e1259ed6,0.23994248
95c46386,0.03642727
56189edd,0.11592287
618b2d0f,0.05860832
b959d3ed,0.11650387
ad8674e8,0.038080838
11d3b473,0.04962901
af63899d,0.038610026
8fa35bf1,0.06431977
169d9534,0.09425193
102a4edf,0.0802606
2a39a7dc,0.04313029
3ae65947,0.046067156
dde079f2,0.049281105
bd20c4e1,0.09967228
cb4fc5c1,0.41874734
cf759e84,0.08235376
e7c9d415,0.12386934
a3fc536c,0.040714093
a880d9cf,0.045249768
5155d50b,0.089324966
0010e89a,0.039316434
6ac820f0,0.08235591
342523a7,0.06435001
11898a80,0.21147689
265bbc90,0.11400166
6c82c6a5,0.028086701
b0da0110,0.02480179
18fbb2c3,0.044464685
95371a7d,0.08922962
d6c820f4,0.050690446
f94af4bd,0.18666176
43779524,0.035691522
a21222e2,0.02711134
afe46d83,0.08080319
df241b5e,0.058617175
c5f7c853,0.11595495
d2e1eaa8,0.28150222
ac5a051b,0.10020427
04d814ae,0.4469819
933cfc27,0.050849378
8bff383f,0.03204986
e855ac17,0.038761765
c69ff815,0.06172255
26a46496,0.08995054
9673b8f3,0.17952366
5a84d786,0.07653676
8cc70df6,0.053126518
a8bf0971,0.03163931
a40733f9,0.09379365
9eb8e96b,0.4466206
0a2a7401,0.16600613
84b03623,0.06606358
ca8ba9bb,0.055961482
143d259a,0.24184504
1630bd1c,0.03282928
8cf0dfeb,0.039474458
a9625d86,0.33845213
e1891d96,0.052472163
2ef24a44,0.035442505
0280a93d,0.25013512
bf7a0428,0.05362161
ea412d9e,0.029006142
d6bc3eea,0.026841559
0fc848cd,0.04184888
46dca584,0.26553616
adbdc7c7,0.04197681
db4d692d,0.029680077
8b8b1af2,0.04845166
ca44c5ec,0.3222631
c0b3e453,0.064483896
9b235eb4,0.06686796
0b187bda,0.073289715
80541bf0,0.2042439
4cce1ab6,0.06845042
84b66e3e,0.15683109
a7988a63,0.0320199
64d6ac1d,0.026496556
5609f296,0.07675522
2955201f,0.2675019
ff47843c,0.042447727
d64c1ef3,0.06866674
ccf2852c,0.027082786
f0db5046,0.03210718
c9194c27,0.08057673
930105c5,0.0944245
2b6e7920,0.16486005
9a4c0b7c,0.11441853
e5eae7b3,0.1891505
66348580,0.03637769
99cea75c,0.40431118
46024cf0,0.15618424
2a0492fe,0.04586499
ccadfe49,0.09781363
f9cceeaf,0.068082705
610a1ccf,0.19323224
681ec697,0.47487092
dbb87dc5,0.19368462
3dfb6743,0.058756072
95dea19c,0.09209145
c779e559,0.042643454
e49e1680,0.17340367
cb0d9f11,0.09522811
7cd438f1,0.25180048
c3c5a53e,0.095751256
692dc907,0.15188721
5922b6d8,0.054076705
9d727634,0.39957434
c35bf408,0.23292077
e2a3c1b3,0.05529329
4e7b4df4,0.23591386
5d7d7918,0.40342966
6a5ad93c,0.17599235
7d5e9723,0.030167542
490b0a3f,0.026333343
96604581,0.15312764
6a7d7ba1,0.20173742
0f5076d0,0.13828921
7d30bbf6,0.099296235
ff09d3ba,0.027428811
9ad9744d,0.04628646
9c75bd65,0.48013777
2e5b32f2,0.018876392
ce3d953b,0.12936115
0db88c11,0.10996253
050956cd,0.02100588
455b577c,0.13911082
baf951e2,0.0373853
2910e698,0.055496514
0aac3579,0.023536334
0ef0b96b,0.46376032
1c9257eb,0.08328735
0a3eacbb,0.120797954
9bf6eb08,0.5804897
ba0c0fd6,0.14146893
b6095c5d,0.021528335
f9468f94,0.108548984
2fecc58c,0.18475765
f9b343c9,0.30051628
132f5ea5,0.02108793
eaaa6a7b,0.11231665
6721d3a1,0.059594143
394b0858,0.04683935
65281169,0.08925524
06d72f24,0.023878742
a608c50c,0.03845509
b52ea4aa,0.025559478
b42d4b21,0.035661783
73cf0c47,0.09607966
aa297476,0.20674025
ff57d695,0.0239584
2c67cade,0.030276515
c9f75479,0.024755627
a2b14166,0.1653519
72d0c370,0.018995732
ac026227,0.022315115
d76646ce,0.023732902
034ab8b8,0.030348904
64af722c,0.035067864
6fd152f2,0.020202756
62701423,0.03925805
668121d0,0.17582962
fec3aec1,0.017816518
5a931a0b,0.06201317
45fa46a3,0.11268916
272aa790,0.0648527
6746de55,0.13447438
c5229d41,0.017458698
4173aaec,0.019530062
e76d8aa7,0.02193153
7cdea635,0.027445702
c288cd85,0.04453223
923238d6,0.025465753
ef707051,0.0503212
52242401,0.13868318
fbf6b622,0.01973235
82c3141c,0.039918523
c789b1b3,0.03283202
e116be67,0.1088757
78e5c963,0.111458294
95f9b1ce,0.026529612
9866b2fc,0.11906969
8c4d9ff4,0.20428903
98e349f4,0.13711904
44c42d56,0.034241803
549e0fff,0.029358525
7adac566,0.016899126
e29b761d,0.08921341
ded632f5,0.02263008
626396df,0.11641771
6a3b1fce,0.12845224
c7b93183,0.06273849
022bd951,0.023186063
14ccdf7e,0.07644364
fe3bd5f8,0.052865293
a59b73f6,0.016317258
07d02c79,0.036892664
ae843703,0.028411316
30282488,0.13472247
d1a05860,0.019938989
750ecd84,0.09151056
3e019090,0.02473397
1c0b5773,0.023558555
344078fa,0.02892241
26ad8c3b,0.01685377
3a5539a9,0.14347745
39803ddf,0.036842782
1c5d9b1c,0.0611504
c057c2de,0.0703828
47b3202f,0.24560542
8003b689,0.031776495
62c99192,0.22672634
137b7e13,0.07534758
2157edb0,0.07744692
319e06d8,0.020169133
dc4bdc68,0.037307713
326da679,0.095234655
8f1980fb,0.01893939
b34ae0b9,0.17007431
21514d45,0.016574513
c37ad314,0.0705448
7c3a94be,0.023549605
2d343c01,0.08782373
13e693ec,0.03875931
ca619339,0.05847173
b13a96fd,0.040735975
80c86cb6,0.042973943
cd3c34e5,0.03443549
213f896e,0.026480393
d9c1f0e3,0.0184506
076cf4cd,0.15303196
276981d4,0.019822277
4f3320ee,0.016773736
3fbd0e9c,0.030106492
cb4109f8,0.018677784
add7da68,0.16028275
817e3e68,0.057282206
52f78f42,0.042158186
8c84b554,0.041270867
cc22a74d,0.025412818
17dffddb,0.05296253
30392c9d,0.0185962
aecdf074,0.09852422
fd015df5,0.02243331
f07b4328,0.058028627
20ff9ba3,0.21172926
3ce9a5a3,0.106208935
e900bcb4,0.022399057
6803ab57,0.12177647
d7e38715,0.03453466
ba4b3d23,0.03737263
f439ab38,0.01676269
a919cebd,0.02121201
b6b45b69,0.019706564
8d975212,0.040639993
bad76a88,0.019719202
ec0a7a06,0.05907682
78656a84,0.05020857
3da731e5,0.05099178
ffacfff0,0.021702455
b0b32202,0.056370653
c6238b62,0.041257575
a3f2a098,0.029710053
42b321e3,0.020828627
c6237cac,0.017977934
184dc8d0,0.022263894
e146472e,0.06855228
5d867ece,0.01702917
aaf0fa6e,0.025172636
bab4ec28,0.016696803
1c56c77b,0.05583112
37000cb0,0.035615396
9d015ecb,0.05494657
c885421b,0.27632695
5b3d9cdd,0.4283123
8ea36b73,0.022344023
d11e26d1,0.02120614
94439847,0.15807906
529345c6,0.04036773
afddc411,0.07388371
1ab2a6c1,0.016286442
f4ca263b,0.021409744
edbc8b59,0.058859535
1e385156,0.026633378
0b4341bb,0.020274524
e1b460e8,0.08472468
ab79959e,0.021865094
8dad3b43,0.19460489
8e95a791,0.020399658
a97104e8,0.051104713
f5fde523,0.12809655
8d312b93,0.040980525
79f16475,0.37075064
0c1c6a9d,0.08166531
67ad5488,0.01903159
71b056c2,0.044481087
28aef7f8,0.075519316
5f6ec104,0.016801653
7ae94d49,0.01618397
504d36a4,0.027056852
fbecc55a,0.024424016
4c04c63f,0.022478564
79786e37,0.020899579
073cdd36,0.03936737
2ddbd6eb,0.13118742
e29e595f,0.07110987
8ea714e1,0.25227025
7a07402e,0.026070872
5457185a,0.016882474
34bddf48,0.06429612
32ef16e3,0.02001877
20671d2e,0.08312876
df8e4ce7,0.2665415
f521b7d2,0.031553466
f657b074,0.021309009
99849e8f,0.27085623
21ac6fa8,0.03656722
9cffbf24,0.024319608
a903937c,0.20487006
b319916c,0.18640876
667e5975,0.16724609
23246692,0.03616566
303884dc,0.2354641
befb1a5c,0.114984214
865b62ce,0.04044378
49574271,0.26667383
8b8fe7ae,0.031843342
a2852d91,0.08954347
88d8aac2,0.086575225
387aeb76,0.08779428
d5233a34,0.016005332
df1e31b0,0.084695935
1390f1a7,0.11059813
813fa92c,0.01624566
9955aa4b,0.03423794
aad2a22f,0.0478036
3946cf3f,0.02236862
7203743e,0.027894333
000e619d,0.032127466
e2eddcef,0.017318184
0222570f,0.04153612
acaa6b1f,0.07601497
ebcc50cd,0.024479216
476f312e,0.05092208
40010aae,0.032915596
617c73a4,0.038063638
c1baa617,0.024812907
ab48a8c4,0.06822725
06c033ec,0.0896202
679da592,0.05341254
d25ae024,0.016896946
76e103ad,0.020664793
0d9ba914,0.016880272
4a7f5660,0.06243385
40c335ec,0.11227659
8f308841,0.08882514
828d7de9,0.030941157
55a8cb41,0.026900252
3dc3c754,0.21052219
99d4d406,0.0319175
8cceb03f,0.03455415
cf6cb007,0.02402696
3c39a5a1,0.021600066
6897c65f,0.026556121
9b0f2407,0.09440871
ffd62616,0.09373259
65af6718,0.024460435
d6b9eb3d,0.021902347
53bfbd9f,0.31369865
c350e842,0.066526785
5454a862,0.060937326
7dd4b04d,0.050336108
b2a10d4a,0.041237537
722940fd,0.023596395
bd803114,0.094126314
b8819657,0.08673557
cf392413,0.028318593
